X5,X7,X6,X3,X8,X9,X2,X4,X1,X0
1,0,1,1,1,0,0,1,0,1
0,0,0,0,0,1,1,1,0,0
1,0,1,0,1,1,0,1,0,1
1,1,1,0,1,1,0,1,0,1
1,0,1,1,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0
1,0,1,0,0,1,1,1,0,0
1,0,0,0,1,1,1,1,1,0
1,0,1,0,0,1,1,1,0,0
1,1,1,1,0,1,0,1,0,1
0,0,0,1,1,0,1,1,1,0
1,0,1,0,1,1,1,1,0,1
1,1,0,0,0,1,1,1,1,0
1,0,0,0,1,1,1,1,0,0
0,1,1,0,0,1,1,1,1,1
0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,1,1,0,0
0,0,0,1,1,0,0,1,0,1
1,0,0,0,1,1,0,1,0,1
1,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1,1,1
0,1,0,0,1,1,1,1,1,1
0,0,1,1,0,0,0,1,0,1
0,0,1,1,0,0,1,1,1,1
1,0,0,1,0,0,0,1,0,1
1,1,1,1,1,1,0,1,0,0
0,1,0,0,1,1,0,1,0,1
0,1,1,0,0,0,1,1,1,1
0,1,1,0,0,0,1,1,1,1
0,0,1,0,0,0,1,1,1,1
1,0,1,1,1,1,0,1,0,1
0,1,0,1,0,0,1,1,0,1
1,0,0,1,1,0,1,1,1,1
0,0,1,0,0,1,1,1,1,0
0,0,0,0,0,0,1,1,0,1
1,0,1,0,0,1,1,1,0,0
0,0,0,0,1,1,0,1,0,1
0,0,0,0,0,1,1,1,0,0
1,0,1,1,0,0,1,0,1,1
0,0,0,1,1,1,0,1,0,1
0,0,0,0,1,1,1,1,0,1
0,0,0,0,1,1,0,1,0,0
1,0,0,1,1,1,1,1,1,0
0,0,0,0,0,0,1,1,1,1
1,0,1,0,0,1,1,1,0,0
1,0,1,0,0,0,1,1,1,1
1,0,0,1,1,1,0,1,1,0
1,0,1,1,0,1,0,1,0,1
1,0,0,1,0,0,0,1,0,1
1,1,1,1,0,1,0,1,0,1
0,0,1,0,0,0,1,1,1,1
1,0,1,1,0,1,1,1,0,0
1,0,0,0,0,0,1,1,0,1
1,1,1,1,0,0,1,1,0,0
0,1,0,1,1,0,1,1,0,0
1,0,0,1,1,1,0,1,0,1
1,0,0,0,1,1,1,1,1,1
1,0,1,1,0,1,1,1,0,1
0,0,0,0,0,0,0,1,0,1
0,0,1,1,1,0,0,1,0,0
1,0,1,0,0,0,0,1,0,1
1,0,0,1,1,1,0,1,0,1
0,0,0,1,1,1,0,0,0,0
1,1,0,0,1,1,1,1,1,0
1,0,1,0,0,1,1,1,0,0
1,1,1,1,1,0,1,1,1,0
1,1,0,0,0,1,0,1,1,0
0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,1,1,1,0,0
1,0,1,0,0,0,1,1,1,0
1,0,1,0,0,1,1,1,0,0
1,0,1,1,0,1,0,1,0,1
1,1,0,1,0,1,0,1,0,0
0,0,1,1,0,1,1,1,1,0
1,1,1,1,0,0,1,1,1,1
0,0,1,1,0,0,0,1,1,0
0,1,1,1,1,1,0,1,0,1
1,0,0,1,0,0,0,1,0,1
0,0,0,1,1,1,0,1,0,1
1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0
0,0,1,0,0,0,1,1,1,1
1,1,1,0,1,1,1,1,1,1
1,0,1,0,0,0,0,1,1,0
1,1,0,0,0,1,1,1,1,0
0,1,0,1,1,1,0,1,0,0
0,0,0,0,1,1,1,1,0,1
0,0,0,1,0,1,0,1,0,1
1,1,0,1,0,0,0,1,0,0
0,0,1,0,0,0,1,1,1,1
1,0,1,0,0,0,1,1,0,1
0,1,0,0,1,0,0,1,0,0
0,0,0,0,1,0,1,1,0,1
0,1,1,1,1,1,0,1,0,1
1,1,0,0,0,1,0,1,1,0
0,1,0,1,0,0,1,1,1,1
1,0,0,0,1,1,1,1,0,0
0,0,0,0,1,0,1,1,0,1
1,1,1,1,1,1,0,1,0,0
0,0,0,0,1,1,1,1,0,0
0,0,0,1,1,1,1,1,1,1
