X2,X7,X9,X6,X1,X3,X5,X0,X4,X8
0,1,1,0,0,0,1,0,1,0
0,1,0,0,0,0,1,0,1,0
1,0,0,1,0,1,0,0,1,0
1,0,1,0,1,0,1,0,1,0
0,0,1,0,0,0,1,0,1,1
1,0,1,0,0,1,0,1,0,0
1,1,1,0,1,1,1,1,0,0
0,0,1,0,0,1,0,1,0,0
0,1,1,1,0,0,1,0,1,1
1,1,1,1,1,1,1,0,1,0
1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,1
0,1,1,1,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1,0
1,1,1,1,0,0,1,0,1,1
1,1,0,0,1,0,0,0,1,1
0,0,0,1,0,0,0,1,0,1
0,1,0,0,1,1,1,0,1,0
1,1,0,0,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,1,1,0
0,0,0,1,0,0,1,1,1,1
0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,1,0,1,0
0,0,0,1,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,0,0,1,0
0,1,0,1,1,1,0,0,0,0
1,1,0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,0,0,0,0
1,1,1,1,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0
0,0,0,1,0,0,0,1,1,1
1,0,1,1,0,0,0,1,1,0
1,0,0,0,1,1,1,0,0,1
1,0,0,0,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,0
1,0,0,1,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,1,1,0,1,0
0,1,0,1,1,1,1,0,1,1
1,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,1
1,0,1,0,0,0,1,0,1,0
1,0,0,1,0,0,1,0,0,0
0,0,1,0,0,0,1,0,1,1
1,1,1,1,1,1,0,1,0,0
0,1,1,1,0,1,0,0,1,1
1,0,0,0,1,1,0,0,0,1
1,0,1,0,0,0,0,0,1,0
1,0,1,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,1,0
0,1,1,1,0,1,0,0,1,1
0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,1,1,1,0
1,1,0,0,0,0,1,0,1,1
1,0,1,1,0,1,0,0,0,0
1,1,0,0,1,0,1,0,1,1
0,0,1,1,0,1,1,0,0,1
0,1,0,0,0,0,0,0,1,1
1,0,1,1,1,1,0,0,0,1
1,1,1,0,0,0,0,0,1,1
0,0,0,1,0,1,1,0,0,0
1,0,1,1,0,0,0,0,0,0
1,0,1,1,0,1,1,0,0,1
0,1,0,1,0,0,1,0,1,0
1,0,0,1,1,1,1,0,0,0
0,0,0,1,0,1,1,0,1,0
1,0,1,1,0,1,1,0,0,1
0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,0,1,0,0,1
0,0,0,1,0,1,0,0,1,0
0,0,0,1,0,1,1,0,1,0
1,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,1,0,1,0
0,1,1,0,0,0,0,0,1,0
1,1,1,0,1,1,0,0,1,0
0,1,0,1,0,1,1,0,0,0
0,1,1,1,0,1,1,0,0,0
1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,1,0
0,1,0,1,0,0,1,0,1,1
0,0,0,0,0,1,0,0,1,0
1,1,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0
0,1,0,0,0,0,0,0,1,1
1,0,0,0,0,1,1,1,1,0
0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,1
1,0,1,1,0,0,1,0,1,0
1,1,1,1,0,0,1,0,1,1
0,0,0,1,0,0,1,1,0,1
1,1,1,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,1,0
1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,1,1,0,1
0,0,0,1,1,1,0,0,0,0
0,0,0,1,0,1,1,0,0,1
1,0,0,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,1,1,1,0
0,1,1,1,0,0,1,0,1,0
1,1,0,0,1,1,0,1,0,1
1,0,0,1,0,0,1,1,1,1
1,1,1,0,0,0,0,0,1,1
1,0,1,0,0,0,1,0,1,0
1,1,0,1,1,1,0,1,0,0
1,0,1,1,1,1,0,0,1,0
1,1,1,0,0,0,1,0,0,0
1,0,0,1,1,1,1,0,0,1
0,0,0,1,0,0,0,1,1,1
1,0,0,1,0,0,0,0,1,1
0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,1
1,0,1,1,0,0,1,0,0,1
1,0,0,0,0,0,1,1,1,0
0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,0,1,0,1,0
1,1,0,0,1,1,1,0,0,0
1,1,1,0,0,0,0,0,0,1
0,1,0,1,0,1,0,0,0,1
1,1,1,1,0,1,1,0,0,0
0,0,0,1,1,1,1,0,0,0
0,0,1,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,1
1,1,0,1,0,1,1,0,0,0
0,0,1,1,0,0,1,0,1,0
1,1,0,1,0,1,1,0,1,0
1,0,1,0,1,1,0,0,0,1
1,0,1,0,1,1,1,0,0,1
0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,1,1,0
1,0,0,0,1,1,0,1,1,0
0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,0,1,0,1,0
0,1,0,0,0,1,1,0,0,0
0,0,0,1,0,0,1,1,0,0
0,1,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,1,1,1
1,0,1,0,1,0,1,0,1,0
1,1,1,1,0,0,0,0,1,0
1,1,1,1,0,1,1,0,1,0
1,0,0,0,1,1,1,0,1,0
0,0,1,0,0,0,0,0,1,1
0,1,0,0,0,0,1,0,1,0
0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,0,1,1,0,0
1,0,0,1,1,1,1,0,1,0
1,1,0,0,0,0,1,0,1,1
1,1,1,0,1,1,1,0,0,1
0,0,0,0,0,0,1,1,1,0
1,1,1,0,0,0,1,0,1,1
0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,1,0,1,0
0,1,0,1,0,0,1,0,0,1
1,1,1,0,1,1,1,1,0,0
0,0,1,0,0,0,1,0,1,1
0,0,1,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,1,1,0,0
1,1,0,1,1,1,1,0,0,1
1,1,0,0,0,0,1,0,1,1
0,0,1,1,0,1,0,0,1,1
0,1,1,0,0,0,1,0,1,0
0,1,0,0,0,0,1,0,1,0
1,1,0,0,1,1,1,0,0,0
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,1,1
1,1,0,0,1,1,1,0,1,1
1,1,1,0,0,0,1,0,1,0
1,0,0,0,0,0,1,1,1,1
0,1,0,0,0,0,0,0,1,1
1,0,1,0,1,1,1,0,0,0
0,0,0,1,0,0,1,1,1,0
1,1,0,1,0,1,1,0,0,1
0,0,0,1,0,1,1,0,1,0
0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,1
0,1,1,0,0,0,1,0,1,0
1,1,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,1,1
0,0,1,0,0,0,1,0,1,0
1,0,0,1,0,1,1,0,1,0
1,0,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,0,1,1
0,0,1,1,1,1,1,0,0,0
1,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0,1,0,1,1
0,1,0,0,1,1,0,1,0,0
0,0,1,0,0,0,1,0,0,0
0,1,1,1,0,1,1,0,0,0
1,0,0,1,1,1,0,0,0,1
1,1,1,0,0,0,1,0,1,0
1,0,1,1,0,0,0,1,1,0
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,1
0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,0,1,1,1,0
1,0,0,0,0,0,1,0,1,1
0,1,1,0,0,0,1,0,1,0
0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1
1,1,0,0,1,1,0,1,1,1
1,0,0,1,1,1,0,1,1,0
1,0,0,0,0,0,1,0,1,1
1,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,1,1,0,0
0,0,1,1,0,1,1,0,0,0
0,0,0,1,0,0,1,0,1,0
1,1,0,1,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
