X8,X3,X5,X6,X9,X2,X4,X1,X0,X7
0,0,1,1,0,0,1,0,1,0
1,1,1,0,0,0,0,0,0,1
1,0,1,1,1,0,1,1,1,1
0,1,0,0,1,0,0,1,0,0
1,0,1,0,0,0,1,1,0,1
1,0,0,0,0,0,0,1,1,1
0,0,1,0,1,0,1,1,1,1
0,0,1,0,0,0,1,0,1,0
1,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,1,1,0
0,0,1,0,1,0,1,0,1,0
0,0,1,0,1,0,0,0,1,1
0,0,0,1,0,0,1,1,0,0
0,0,0,0,1,0,1,1,1,1
0,0,1,1,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,1,1,1
1,0,1,1,0,0,1,0,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1,1,1
1,0,0,0,0,0,1,1,1,0
0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,0,1,0,1,0
0,0,0,1,0,0,0,1,0,1
1,1,1,1,0,0,0,1,1,1
0,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,0,0,0,1
1,0,1,1,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1,1
1,0,1,0,0,0,1,0,0,1
0,0,0,1,0,0,0,1,0,1
0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,1,0,0
0,0,1,1,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,0
0,0,0,1,0,0,1,1,0,1
1,0,1,0,0,0,0,1,1,0
1,1,0,0,1,0,0,1,0,1
0,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0,0,1,0,0
1,0,1,1,1,0,1,0,0,0
0,0,1,0,1,0,1,0,1,1
1,0,0,1,1,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,1,1
1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,1
0,0,1,1,0,1,1,1,0,1
0,0,1,0,1,0,0,0,0,1
0,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0
1,0,1,1,1,1,1,0,0,0
1,0,0,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1
1,0,0,1,1,0,0,1,1,1
0,0,0,1,0,0,0,1,1,1
0,0,1,1,0,0,1,1,0,1
0,0,1,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0
1,0,1,1,0,0,1,1,1,1
1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,1,0,1,0
0,0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,0
1,0,1,1,0,1,1,0,1,0
0,1,1,1,0,0,0,0,1,0
1,0,1,0,0,0,1,0,1,1
0,0,1,0,0,0,0,0,1,1
1,0,0,0,0,0,0,1,1,1
0,0,1,1,0,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0
1,0,0,0,1,0,0,1,0,1
0,0,1,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,1
0,0,0,0,1,0,1,1,0,0
1,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,0
0,0,1,1,0,0,1,1,0,1
1,0,1,0,0,0,0,0,1,0
1,0,1,1,0,1,0,0,1,0
1,0,1,1,0,0,1,0,1,0
0,0,1,0,1,0,1,0,0,1
1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1,1
0,0,0,1,0,0,1,1,0,1
0,0,0,1,0,1,1,1,0,1
0,0,1,1,0,0,1,0,0,0
0,1,1,1,0,1,1,0,1,0
0,1,1,1,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,1
0,0,1,0,1,0,0,0,1,1
0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,1,1,0,0
1,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,1,1
0,0,0,0,1,0,1,1,1,1
1,1,0,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,1
1,0,0,0,1,0,1,0,1,0
1,0,0,0,0,0,0,1,1,1
1,0,0,1,0,1,0,1,1,1
0,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0,1,0,1,1
0,0,1,0,1,0,0,0,1,1
1,0,0,1,0,1,0,0,1,0
1,0,1,1,1,1,0,1,1,1
1,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,0
1,0,1,1,1,0,1,0,1,0
0,0,0,1,0,0,0,1,0,1
0,0,1,0,1,0,1,0,0,0
0,0,0,0,1,0,1,1,0,0
1,1,1,0,1,1,0,0,0,1
1,0,1,0,0,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,1,0,1
0,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0,1,1,1,1
0,1,1,1,0,0,0,1,1,0
1,0,1,0,0,0,1,0,1,0
1,1,0,0,0,0,1,1,0,0
0,0,1,1,0,1,1,1,1,1
1,0,1,1,1,0,0,0,1,0
0,0,1,0,0,0,1,1,1,0
0,0,0,0,1,0,0,0,0,1
0,0,1,0,1,0,1,0,0,0
1,0,1,1,0,1,0,0,1,0
1,0,0,1,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0
1,1,1,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,1
0,1,1,1,0,0,1,0,1,0
1,1,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,1,0,0
0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0
0,0,1,1,0,0,0,0,0,1
0,0,0,0,1,0,1,1,0,1
0,0,0,0,1,0,0,1,1,1
0,0,1,0,1,0,0,0,1,1
0,0,0,0,1,0,1,1,1,0
1,0,1,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,0,1,1,0
0,0,0,0,0,0,0,0,1,1
0,0,1,0,1,0,0,0,1,0
0,0,1,0,1,0,1,1,1,1
1,0,1,1,1,1,0,0,1,0
1,0,0,0,0,0,0,1,1,1
1,0,1,0,0,0,0,0,0,0
1,0,1,0,0,1,1,1,1,1
1,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,1,0
1,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,1
0,0,1,0,1,0,1,1,1,0
0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,0
0,0,1,1,0,1,0,0,0,0
1,1,1,1,0,0,0,0,1,0
0,0,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,1
1,0,1,0,1,0,1,0,1,0
0,0,1,1,0,0,1,1,0,1
1,0,0,0,0,0,1,0,1,1
0,0,0,1,0,0,1,1,0,0
0,0,1,1,0,0,1,0,1,0
0,0,1,0,1,0,0,0,1,0
0,0,1,0,1,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,1
0,0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,1,1,1,0
1,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,1,1,0,1
0,0,1,0,1,0,1,0,0,0
0,0,0,0,1,0,1,1,0,1
0,0,1,1,0,1,1,0,0,0
0,0,1,0,1,0,0,0,1,0
0,0,1,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,1,1
0,0,1,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,1
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0
0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,1,1
1,0,0,1,0,0,1,0,0,0
1,0,1,1,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0
0,0,1,0,1,0,1,0,1,0
0,0,0,1,0,0,0,1,0,1
1,0,1,1,0,0,1,1,1,1
0,0,0,1,0,0,0,1,0,1
0,0,1,1,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,1
0,0,1,1,0,0,1,1,1,0
1,0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,0,0,1,1
1,0,1,1,0,0,0,0,1,1
0,0,1,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,1,1
0,0,1,0,1,0,0,0,1,1
0,0,1,1,1,0,1,1,0,1
0,0,0,0,1,0,1,1,1,1
1,0,1,1,0,0,0,0,0,0
1,0,1,1,0,0,0,0,1,1
0,0,1,1,0,0,1,0,0,0
0,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0
0,0,1,0,1,0,1,1,1,1
0,0,1,0,1,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,0
0,0,1,1,0,0,1,1,0,1
1,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,1,1,0,0
0,0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,0
0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0,1,0
1,1,0,1,0,0,0,0,1,1
1,0,1,0,0,0,0,0,1,1
1,0,1,1,1,0,1,0,1,0
0,0,1,1,0,0,1,1,0,1
0,0,0,1,0,1,0,1,0,1
0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,1,1,0
0,0,1,1,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,0,1,1,1,1
0,0,1,0,1,0,0,0,0,1
1,0,1,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,1
0,0,0,1,0,1,0,0,1,0
1,0,1,1,0,0,0,0,1,1
0,0,1,1,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,0,0,0,1,1
0,0,0,0,1,0,1,1,0,0
1,0,1,0,0,0,0,0,1,1
0,1,0,1,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,1
1,0,0,1,1,0,1,0,0,0
0,0,1,1,1,0,1,0,1,0
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,1,1
0,0,1,1,0,0,1,1,0,1
0,0,1,0,0,0,0,0,1,1
0,0,0,0,1,0,1,1,1,0
1,0,1,0,0,0,1,0,1,0
0,0,1,1,0,1,0,0,0,1
0,0,0,0,1,0,1,1,1,1
0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,1,1
1,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,1,1,1
0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,1,1,0,0,0,1,0
0,0,1,0,1,0,0,0,1,0
0,0,0,1,0,0,0,1,0,1
1,0,1,1,0,0,1,1,0,0
0,0,0,1,0,0,1,1,0,1
0,0,1,0,1,0,0,0,0,1
1,0,1,1,0,0,1,0,1,0
1,0,0,0,1,0,1,1,0,0
0,0,1,0,1,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1
0,0,1,0,1,1,1,1,1,0
1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,0,0,1,1
