X2,X18,X5,X10,X16,X9,X19,X15,X11,X6,X20,X17,X24,X21,X8,X4,X12,X7,X14,X13,X3,X23,X1,X0,X22
0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1
0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0
0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1
0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1
0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1
0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1
0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1
0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0
0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0
0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1
1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0
0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0
1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1
0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1
1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1
0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1
0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0
1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1
